pcrplate_with_cooler,20160725outputPlate,,,
A1,lefthomologyarm3kb,dna,25,ul
B1,righthomologyarm1kb,dna,25,ul
C1,righthomologyarm2.5kbA,dna,25,ul
D1,righthomologyarm2.5kbB,dna,25,ul
E1,righthomologyarm3kb,dna,25,ul
F1,lefthomologyarm1kb,dna,25,ul
G1,lefthomologyarm2.5kbA,dna,25,ul
H1,lefthomologyarm2.5kbB,dna,25,ul
