pcrplate_skirted_riser,idontknowoutputPlate,,,
A1,lefthomologyarm3kb,dna,25,ul
B1,lefthomologyarm2.5kbA,dna,25,ul
C1,lefthomologyarm2.5kbB,dna,25,ul
D1,righthomologyarm1kb,dna,25,ul
E1,righthomologyarm3kb,dna,25,ul
F1,righthomologyarm2.5kbA,dna,25,ul
G1,righthomologyarm2.5kbB,dna,25,ul
H1,lefthomologyarm1kb,dna,25,ul
